ChildDate	ChildRegion	ParentRegion	ParentDate
2023.28215650293	Lambayeque	Lima	2023.23641650293
2023.29584650293	Piura	Lima	2023.23688650293
2023.31503650293	Lima	Huancavelica	2023.24659650293
2023.25749650293	Tumbes	Huancavelica	2023.24659650293
2023.27667650293	Lambayeque	Lima	2023.23785650293
2023.23831650303	Lima	Piura	2023.23831650293
2023.33694650303	Junin	Lima	2023.33694650293
2023.41914650303	Junin	Lima	2023.41914650293
2023.43284650293	Junin	Lima	2023.41914650293
2023.28214650303	Tumbes	Lima	2023.28214650293
2023.32872650293	Piura	Lima	2023.32121650293
2023.27666650293	Tacna	Lima	2023.23905650293
2023.42460650293	La Libertad	Lima	2023.41870650293
2023.53145650293	La Libertad	Lima	2023.46570650293
2023.46570650303	Ica	Lima	2023.46570650293
2023.16708650293	Lima	La Libertad	2023.16333650293
2023.18352650293	Tacna	Lima	2023.17601650293
2023.22188650293	Moquegua	Lima	2023.19870650293
2023.36707650293	Huancavelica	Lima	2023.27810650293
2023.31228650293	Tacna	Lima	2023.28651650293
2023.31776650293	Tacna	Lima	2023.28651650293
2023.42461650293	Callao	Lima	2023.27119650293
2023.46298650293	Ayacucho	Lima	2023.41914650293
2023.28488650293	Tumbes	Lima	2023.22140650293
2023.22186650303	Tumbes	Lima	2023.22186650293
2023.22186650303	Tumbes	Lima	2023.22186650293
2023.33968650293	Huanuco	Callao	2023.24287650293
2023.24653650303	Lima	Arequipa	2023.24653650293
2023.13694650313	Tacna	Lima	2023.13694650303
2023.15612650313	Tacna	Lima	2023.15612650303
2023.18626650313	Tacna	Lima	2023.18626650303
2023.25201650313	Puno	Lima	2023.25201650303
2023.37530650303	Tacna	Lima	2023.35278650303
2023.38900650303	Tacna	Lima	2023.37216650303
2023.46845650303	Puno	Lima	2023.44791650303
2023.51503650303	Puno	Lima	2023.47647650303
2023.50680650313	Puno	Lima	2023.49413650313
2023.52872650313	Puno	Lima	2023.49413650313
2023.54243650323	Puno	Lima	2023.54243650313
2023.54243650323	Puno	Lima	2023.54243650313
2023.25749650303	Ancash	Lima	2023.23488650303
2023.42735650313	Arequipa	Lima	2023.41983650313
2023.50954650303	Puno	Lima	2023.41983650303
2023.43283650323	Puno	Lima	2023.43283650313
2023.44105650313	Puno	Lima	2023.43283650313
2023.23556650313	Ica	Lima	2023.23556650303
2023.25748650303	Callao	Ancash	2023.24969650303
2023.28214650303	Callao	Ancash	2023.25610650303
2023.29036650303	Lima	Ancash	2023.25657650303
2023.31501650303	Ica	Lima	2023.25704650303
2023.25748650313	Huancavelica	Lima	2023.25748650303
2023.41913650303	Arequipa	Lima	2023.26798650303
2023.26844650313	Huancavelica	Lima	2023.26844650303
2023.29858650313	Huancavelica	Lima	2023.29858650303
2023.37255650303	Huancavelica	Lima	2023.29858650303
2023.36982650303	Tumbes	Lima	2023.19675650303
2023.35338650303	Cusco	Lima	2023.33655650303
2023.45749650313	Arequipa	Lima	2023.45749650303
2023.50132650303	Callao	Lima	2023.49096650303
2023.50680650303	Cusco	Lima	2023.49096650303
2023.27118650303	Moquegua	Lima	2023.25156650303
2023.29583650303	Moquegua	Lima	2023.27424650303
2023.28213650323	Arequipa	Lima	2023.28213650313
2023.31227650313	Arequipa	Junin	2023.29724650313
2023.42460650313	Moquegua	Junin	2023.41396650313
2023.46569650313	Arequipa	Junin	2023.43895650313
2023.46843650313	Arequipa	Junin	2023.43895650313
2023.32050650313	Arequipa	Lima	2023.31299650313
2023.33693650323	Moquegua	Lima	2023.33693650313
2023.40543650313	Arequipa	Lima	2023.40152650313
2023.51776650313	Arequipa	Lima	2023.40152650313
2023.41364650313	Puno	Lima	2023.40569650313
2023.52049650313	Puno	Lima	2023.40569650313
2023.41364650313	Arequipa	Huancavelica	2023.40614650313
2023.40816650313	Arequipa	Huancavelica	2023.40614650313
2023.42734650313	Arequipa	Lima	2023.41232650313
2023.44651650313	Tacna	Lima	2023.41855650313
2023.47117650323	Arequipa	Lima	2023.44820650323
2023.46295650323	Arequipa	Lima	2023.44820650323
2023.47391650323	Moquegua	Lima	2023.45888650323
2023.48212650323	Madre De Dios	Lima	2023.46695650323
2023.48487650323	Moquegua	Lima	2023.46985650323
2023.52597650323	Lima	Junin	2023.47619650323
2023.47665650333	Moquegua	Lima	2023.47665650323
2023.51775650333	Arequipa	Lima	2023.51775650323
2023.56707650323	Moquegua	Lima	2023.51775650323
2023.35611650323	Moquegua	Lima	2023.35611650313
2023.37529650313	Moquegua	Lima	2023.36027650313
2023.37529650313	Moquegua	Lima	2023.36663650313
2023.36707650323	Moquegua	Lima	2023.36707650313
2023.36981650323	Moquegua	Lima	2023.36981650313
2023.36981650323	Moquegua	Lima	2023.36981650313
2023.37803650323	Moquegua	Lima	2023.37803650313
2023.40542650313	Moquegua	Lima	2023.40011650313
2023.42734650313	Moquegua	Lima	2023.40011650313
2023.41638650313	Moquegua	Apurimac	2023.38984650313
2023.40816650313	Moquegua	Lima	2023.40344650313
2023.40816650313	Moquegua	Lima	2023.40344650313
2023.42734650313	Moquegua	Lima	2023.39080650313
2023.41090650323	Arequipa	Lima	2023.41090650313
2023.52597650313	Puno	Lima	2023.47909650313
2023.50131650313	Arequipa	Lima	2023.47909650313
2023.39172650323	Moquegua	Huancavelica	2023.39172650313
2023.41364650313	Moquegua	Huancavelica	2023.40613650313
2023.41090650323	Moquegua	Lima	2023.41090650313
2023.41638650313	Moquegua	Lima	2023.41364650313
2023.41364650323	Moquegua	Lima	2023.41364650313
2023.47392650313	Moquegua	Lima	2023.45045650313
2023.48762650313	Moquegua	Arequipa	2023.45047650313
2023.33693650273	Huanuco	Lima	2023.29172650273
2023.43282650273	Huancavelica	Lima	2023.38949650273
2023.39720650273	Huancavelica	Lima	2023.38949650273
2023.04104650293	Piura	Lima	2023.04104650283
2023.04652650293	Piura	Lima	2023.04652650283
2023.14241650293	Lima	Amazonas	2023.14241650283
2023.15611650283	Lima	Amazonas	2023.14241650283
2023.23830650303	Lima	Junin	2023.23830650293
2023.23830650303	Lima	Junin	2023.23830650293
2023.24104650283	Callao	Lima	2023.19374650283
2023.36981650283	Lima	Cusco	2023.17972650283
2023.19721650303	La Libertad	Arequipa	2023.19721650293
2023.19721650303	La Libertad	Arequipa	2023.19721650293
2023.38899650293	Junin	Lima	2023.28096650293
2023.43830650303	Tacna	Lima	2023.28096650303
2023.29035650303	Lima	Tumbes	2023.28703650303
2023.29035650313	Lima	Arequipa	2023.29035650303
2023.38624650303	Lima	Arequipa	2023.29035650303
2023.01091650293	Lima	Lambayeque	2023.01091650283
2023.14516650283	Callao	Lambayeque	2023.13846650283
2023.30955650283	Callao	Lima	2023.16434650283
2023.23283650293	Lima	San Martin	2023.23283650283
2023.23283650293	Lima	San Martin	2023.23283650283
2023.25475650283	Lima	San Martin	2023.24724650283
2023.25201650293	Lima	Loreto	2023.25201650283
2023.28215650283	Huancavelica	Loreto	2023.25201650283
2023.19995650293	Lima	Loreto	2023.19995650283
2023.27940650283	Callao	Loreto	2023.25748650283
2023.25748650293	Lima	Loreto	2023.25748650283
2023.01091650293	Arequipa	Pasco	2023.01091650283
2023.09858650283	Lima	Ica	2023.06562650283
2023.07118650293	Lima	Junin	2023.06562650293
2023.21639650293	Piura	Junin	2023.10279650293
2023.32050650293	Piura	Lima	2023.25475650293
2023.46572650293	Arequipa	Lima	2023.28405650293
2023.12598650303	Arequipa	Lima	2023.10376650303
2023.47393650313	Madre De Dios	Lima	2023.19866650313
2023.24380650343	Ancash	Lima	2023.24380650333
2023.26846650323	Piura	Lima	2023.24380650323
2023.40545650333	Ancash	Cajamarca	2023.36883650333
2023.44654650333	Lambayeque	Cajamarca	2023.36883650333
2023.31776650323	Callao	Lima	2023.31352650323
2023.20817650323	Madre De Dios	Lima	2023.11557650323
2023.21639650333	Lima	Cusco	2023.21264650333
2023.35063650333	Tacna	Lima	2023.25224650333
2023.23283650343	Lima	Tacna	2023.23283650333
2023.38626650333	Lima	Cusco	2023.38035650333
2023.41092650333	Lima	Cusco	2023.38035650333
2023.44653650343	Huancavelica	Callao	2023.44653650333
2023.50406650333	Huancavelica	Callao	2023.44653650333
2023.23556650333	Callao	Lima	2023.10902650333
2023.17804650353	Lima	Tumbes	2023.17804650343
2023.48215650343	Arequipa	Tumbes	2023.32794650343
2023.36709650343	Junin	Tumbes	2023.32794650343
2023.21366650343	Callao	Moquegua	2023.17712650343
2023.19722650343	Lima	Tumbes	2023.17758650343
2023.17804650353	Lima	Lambayeque	2023.17804650343
2023.18626650353	Lima	Tumbes	2023.18626650343
2023.20270650353	Lima	Tumbes	2023.20270650343
2023.21366650353	Lima	Tumbes	2023.21366650343
2023.25475650353	Lima	Tumbes	2023.25475650343
2023.29585650343	Lima	Tumbes	2023.28386650343
2023.29585650343	Lima	Tumbes	2023.28386650343
2023.37530650343	Arequipa	Tumbes	2023.25274650343
2023.28489650353	Apurimac	Tumbes	2023.25862650353
2023.51777650353	Ayacucho	Tumbes	2023.34668650353
2023.36982650353	Apurimac	Tumbes	2023.34668650353
2023.32873650353	Junin	Lima	2023.27859650353
2023.25475650363	Huancavelica	Lima	2023.25475650353
2023.25749650363	Huancavelica	Lima	2023.25749650353
2023.32872650363	Arequipa	Piura	2023.31872650363
2023.42461650363	Arequipa	Piura	2023.31872650363
2023.31502650373	Junin	Lima	2023.31179650373
2023.36707650373	Junin	Lima	2023.35206650373
2023.39174650373	Huancavelica	Lima	2023.36508650373
2023.43009650383	Junin	Lima	2023.41508650383
2023.43283650383	Junin	Lima	2023.41508650383
2023.40543650393	Junin	Lima	2023.40543650383
2023.47118650383	Junin	Ayacucho	2023.46296650383
2023.46296650393	Huancavelica	Ayacucho	2023.46296650383
2023.45200650383	Apurimac	Lima	2023.45200650373
2023.45200650383	Apurimac	Lima	2023.45200650373
2023.38899650393	Junin	Lima	2023.38899650383
2023.41365650383	Junin	Lima	2023.38899650383
2023.39995650383	Huancavelica	Lima	2023.39246650383
2023.42735650393	Junin	Lima	2023.42735650383
2023.44379650383	Junin	Lima	2023.42735650383
2023.38625650393	Huancavelica	Lima	2023.38625650383
2023.50406650393	Huancavelica	Lima	2023.50406650383
2023.38900650343	Junin	Lima	2023.25610650343
2023.23283650343	Cajamarca	Lima	2023.21782650343
2023.27941650353	La Libertad	Lima	2023.27290650353
2023.18351650363	Lima	Callao	2023.18351650353
2023.23830650353	Lima	Callao	2023.18351650353
2023.29037650343	Lambayeque	Lima	2023.22325650343
2023.55339650343	Amazonas	Lima	2023.51831650343
2023.23284650343	Callao	Lima	2023.23060650343
2023.30956650353	Junin	Callao	2023.30956650343
2023.36983650343	Junin	Callao	2023.30956650343
2023.31229650353	Cajamarca	Arequipa	2023.28454650353
2023.32051650353	La Libertad	Arequipa	2023.28454650353
2023.28216650353	Lima	Tacna	2023.27086650353
2023.31504650363	Cusco	Lima	2023.31504650353
2023.45751650353	Cusco	Lima	2023.32052650353
2023.32052650363	Puno	Lima	2023.32052650353
2023.38900650343	Ancash	Lima	2023.37503650343
2023.31503650343	Tumbes	Lima	2023.29997650343
2023.38626650343	Arequipa	Lima	2023.35622650343
2023.48489650343	Arequipa	Lima	2023.40670650343
2023.43284650343	La Libertad	Lima	2023.40670650343
2023.26571650343	Lambayeque	Lima	2023.26073650343
2023.31776650343	Junin	Lima	2023.26916650343
2023.28215650343	Lima	Junin	2023.27667650343
2023.27667650373	Lima	Apurimac	2023.27667650363
2023.28489650363	Lambayeque	Lima	2023.28489650353
2023.37530650353	Lambayeque	Lima	2023.28489650353
2023.28215650363	Lambayeque	Lima	2023.28169650363
2023.28215650373	Lambayeque	Lima	2023.28215650363
2023.37530650363	Ancash	Lima	2023.36029650363
2023.54791650363	Ancash	Lima	2023.39569650363
2023.39996650373	San Martin	Lima	2023.39996650363
2023.47393650363	Loreto	Lima	2023.47332650363
2023.45476650363	Loreto	Lima	2023.45101650363
2023.46298650373	Loreto	Lima	2023.46298650363
2023.47668650363	Ayacucho	Lima	2023.46298650363
2023.31776650343	Callao	Lima	2023.27017650343
2023.34790650353	Pasco	Lima	2023.34790650343
2023.38900650343	Ica	Lima	2023.38216650343
2023.39447650343	Junin	Lima	2023.39401650343
2023.39447650353	Junin	Lima	2023.39447650343
2023.39447650353	Junin	Lima	2023.39447650343
2023.15065650353	Lima	Arequipa	2023.15065650343
2023.15065650353	Lima	Arequipa	2023.15065650343
2023.15887650353	Lima	Arequipa	2023.15887650343
2023.16709650353	Lima	Arequipa	2023.16709650343
2023.38900650343	Apurimac	Arequipa	2023.20270650343
2023.20270650353	Lima	Arequipa	2023.20270650343
2023.39448650343	Lima	Arequipa	2023.22588650343
2023.35338650343	Cajamarca	Arequipa	2023.25475650343
2023.25475650353	Cajamarca	Arequipa	2023.25475650343
2023.24653650343	Lima	Arequipa	2023.24005650343
2023.26571650343	Lima	Callao	2023.25700650343
2023.32050650343	Huanuco	Callao	2023.25700650343
2023.24654650343	Lima	Ucayali	2023.23904650343
2023.31777650343	Lima	Ucayali	2023.23904650343
2023.60269650343	Huancavelica	Lima	2023.34337650343
2023.38077650353	Cusco	Lima	2023.38077650343
2023.88489650353	Piura	Lima	2023.42805650353
2023.47393650353	Tacna	Lima	2023.42805650353
2023.35338650353	Cusco	Lima	2023.33589650353
2023.44927650353	Cusco	Lima	2023.33589650353
2023.49037650363	Arequipa	Lima	2023.30114650363
2023.31776650363	Callao	Lima	2023.30114650363
2023.21365650353	Tumbes	Lima	2023.19006650353
2023.20269650353	Moquegua	Lima	2023.19817650353
2023.27118650353	Moquegua	Lima	2023.19817650353
2023.27939650353	Lambayeque	Lima	2023.27391650353
2023.27391650363	Lambayeque	Lima	2023.27391650353
2023.27392650363	Tumbes	Lima	2023.27392650353
2023.44653650353	Tumbes	Lima	2023.34142650353
2023.38899650363	Tumbes	Lima	2023.34142650363
2023.36707650363	Tumbes	Lima	2023.34787650363
2023.35338650373	Tumbes	Lima	2023.35338650363
2023.35886650363	Tumbes	Lima	2023.35338650363
2023.27666650353	Tumbes	Lima	2023.26912650353
2023.32050650373	Tumbes	Lima	2023.32050650363
2023.37529650363	Tumbes	Lima	2023.32050650363
2023.33146650373	Tumbes	Lima	2023.30828650373
2023.33694650373	Piura	Lima	2023.30828650373
2023.29310650343	Piura	Lima	2023.21241650343
2023.30680650373	Arequipa	Lima	2023.25890650373
2023.42735650363	Junin	Lima	2023.25890650363
2023.26297650373	Piura	Lima	2023.25890650373
2023.30955650373	Ayacucho	Lima	2023.30955650363
2023.33969650373	Lima	Huancavelica	2023.33969650363
2023.45477650363	Arequipa	Lima	2023.41641650363
2023.11776650353	Lima	Ancash	2023.11776650343
2023.16982650363	Lima	Arequipa	2023.16982650353
2023.22735650363	Huanuco	Loreto	2023.22735650353
2023.24105650353	Lima	Loreto	2023.23354650353
2023.24105650353	Lima	Loreto	2023.23354650353
2023.21365650363	Callao	Pasco	2023.21365650353
2023.22461650363	Callao	Lima	2023.22461650353
2023.33968650353	Junin	Lima	2023.27941650353
2023.24379650363	Lima	Cusco	2023.24379650353
2023.25475650353	Lima	Cusco	2023.24379650353
2023.24652650353	Lima	Cusco	2023.21255650353
2023.31775650353	Callao	Loreto	2023.30990650353
2023.31775650353	Callao	Loreto	2023.30990650353
2023.46569650353	Arequipa	Junin	2023.45127650353
2023.50679650353	Tacna	Lima	2023.49842650353
2023.54515650353	Tacna	Lima	2023.49842650353
2023.43830650373	Tumbes	Lima	2023.43830650363
2023.48488650363	Tumbes	Lima	2023.43830650363
2023.46296650373	Junin	Lima	2023.38926650373
2023.48488650373	Loreto	Junin	2023.45103650373
2023.49310650373	Lima	Junin	2023.45103650373
2023.27940650363	Lima	Ancash	2023.26433650363
2023.49858650373	Lima	Junin	2023.49858650363
2023.47392650373	Junin	Lima	2023.47392650363
2023.48214650373	Junin	Lima	2023.48214650363
2023.92324650363	Piura	Lima	2023.48488650363
2023.48488650373	Apurimac	Lima	2023.48488650363
2023.27939650353	Ancash	Lima	2023.23096650353
2023.31501650353	Callao	Lima	2023.26379650353
2023.43282650353	Arequipa	Lima	2023.41709650353
2023.42460650363	Arequipa	Lima	2023.42460650353
2023.44926650353	Arequipa	Lima	2023.42962650353
2023.43008650363	Arequipa	Lima	2023.43008650353
2023.44652650353	Arequipa	Lima	2023.43901650353
2023.47118650353	Arequipa	Lima	2023.45616650353
2023.50131650353	Arequipa	Lima	2023.47608650353
2023.52323650353	Arequipa	Lima	2023.50956650353
2023.52323650353	Arequipa	Lima	2023.50956650353
2023.41637650353	Arequipa	Lima	2023.39605650353
2023.45199650363	Arequipa	Lima	2023.45199650353
2023.27939650363	Callao	Lima	2023.27939650353
2023.34241650353	Lima	Huancavelica	2023.33490650353
2023.36707650363	Lima	Huancavelica	2023.36707650353
2023.37255650353	Lima	Huancavelica	2023.36707650353
2023.41091650353	Lima	Huancavelica	2023.40614650353
2023.41365650353	Lima	Huancavelica	2023.40614650353
2023.24103650363	Ucayali	Lima	2023.24103650353
2023.27392650353	Piura	Lima	2023.25428650353
2023.28214650353	Callao	Lima	2023.25520650353
2023.27666650353	Ancash	Lima	2023.25566650353
2023.27940650363	Callao	Lima	2023.27940650353
2023.47666650353	Ancash	Lima	2023.38652650353
2023.46296650353	Ancash	Lima	2023.39946650353
2023.35612650353	Ayacucho	Lima	2023.28164650353
2023.35612650353	Ancash	Lima	2023.28210650353
2023.32598650353	Apurimac	Lima	2023.28259650353
2023.37530650363	Moquegua	Lima	2023.33610650363
2023.38900650373	Ancash	Lima	2023.33610650373
2023.35612650383	San Martin	Lima	2023.35131650383
2023.54790650383	Huancavelica	Lima	2023.53968650383
2023.53968650393	Huancavelica	Lima	2023.53968650383
2023.30954650363	Ancash	Lima	2023.30954650353
2023.38899650363	Lambayeque	Lima	2023.38625650363
2023.35612650373	Junin	Lima	2023.35120650373
2023.33146650363	Arequipa	Lima	2023.33146650353
2023.39722650353	Junin	Lima	2023.35699650353
2023.37529650353	Lima	Piura	2023.35794650353
2023.37804650353	Loreto	Lima	2023.35840650353
2023.38626650353	Arequipa	Lima	2023.37875650353
2023.41366650353	Loreto	Lima	2023.39167650353
2023.39722650363	Loreto	Lima	2023.39167650363
2023.48763650363	Pasco	Lima	2023.48183650363
2023.52051650363	Pasco	Lima	2023.48183650363
2023.47394650363	Apurimac	Lima	2023.43773650363
2023.52052650363	Loreto	Lima	2023.43773650363
2023.58078650363	Ucayali	Lima	2023.56647650363
2023.46297650363	Cusco	Lima	2023.45728650363
2023.46845650363	Cusco	Lima	2023.45728650363
2023.54242650363	Piura	Lima	2023.52031650363
2023.54242650363	Piura	Lima	2023.52031650363
2023.48214650363	Cusco	Lima	2023.45702650363
2023.45748650373	Junin	Lima	2023.45748650363
2023.47392650373	Loreto	Lima	2023.47392650363
2023.52050650373	Junin	Lima	2023.52050650363
2023.31774650373	Ancash	Lima	2023.31774650363
2023.52048650373	Ancash	Lima	2023.52048650363
2023.54240650363	Ancash	Lima	2023.52048650363
2023.30952650373	Junin	Lima	2023.30952650363
2023.62733650363	Lima	Piura	2023.62358650363
2023.70952650363	Lima	Tumbes	2023.70148650363
2023.87939650363	Lima	Tumbes	2023.85818650363
2023.88487650363	Lima	Tumbes	2023.85818650363
2023.67116650373	Lima	San Martin	2023.67116650363
2023.54788650373	Ancash	Lima	2023.54788650363
2023.54788650373	Ancash	Lima	2023.54788650363
2023.50404650373	Ancash	Lima	2023.48901650373
2023.92594650373	Madre De Dios	Lima	2023.75823650373
2023.97253650373	Tumbes	Lima	2023.59719650373
2023.67390650383	Lima	San Martin	2023.67390650373
2023.67390650383	Lima	San Martin	2023.67390650373
2023.46295650403	Huancavelica	Lima	2023.46295650393
2023.46295650393	Huancavelica	Lima	2023.46295650383
2023.50404650393	Huancavelica	Lima	2023.48903650393
2023.50678650393	Huancavelica	Lima	2023.49925650393
2023.54514650393	Lima	Pasco	2023.51966650393
2023.72323650393	Lima	Pasco	2023.51966650393
2023.50952650403	Junin	Lima	2023.50266650403
2023.54241650403	Puno	Lima	2023.53366650403
2023.67391650403	Lima	Arequipa	2023.64825650403
2023.66570650413	Lima	Arequipa	2023.66103650413
2023.67392650413	Lima	Arequipa	2023.66103650413
2023.81912650423	Lima	Arequipa	2023.81912650413
2023.81912650423	Lima	Arequipa	2023.81912650413
2023.73967650433	Lima	Moquegua	2023.73967650423
2023.79172650423	Lima	Moquegua	2023.73967650423
2023.77803650423	Lima	Arequipa	2023.74319650423
2023.82735650423	Lima	Arequipa	2023.81504650423
2023.84379650423	Lima	Arequipa	2023.81504650423
2023.75336650433	Lima	Arequipa	2023.75336650423
2023.59721650403	Lima	Arequipa	2023.59314650403
2023.68762650403	Lima	Arequipa	2023.59314650403
2023.72323650423	Lima	Puno	2023.72323650413
2023.73693650403	Lima	Arequipa	2023.72323650403
2023.73693650423	Lima	Puno	2023.73693650413
2023.87665650413	Lima	Arequipa	2023.79172650413
2023.79172650423	Lima	Arequipa	2023.79172650413
2023.68487650403	Lima	Pasco	2023.66985650403
2023.78077650413	Lima	Junin	2023.78077650403
2023.81091650403	Lima	Junin	2023.78077650403
2023.85748650403	Lima	Junin	2023.83730650403
2023.92597650403	Lima	Junin	2023.83730650403
2023.93146650403	Piura	Lima	2023.81544650403
2023.92323650403	Tacna	Lima	2023.87118650403
2023.62458650393	Lima	Junin	2023.62212650393
2023.94237650393	Tumbes	Lima	2023.88701650393
2023.91223650393	Piura	Lima	2023.88701650393
2023.92320650403	Piura	Lima	2023.79443650403
2023.92595650393	Piura	Lima	2023.83347650393
2023.89033650393	Moquegua	Lima	2023.84486650393
2023.89307650393	Piura	Lima	2023.84486650393
2023.88484650393	Tumbes	Lima	2023.88109650393
2023.89032650403	Piura	Lima	2023.88109650403
2023.91772650403	Puno	Lima	2023.89925650403
2023.90676650403	San Martin	Lima	2023.89925650403
2023.90402650393	Piura	Lima	2023.86171650393
2023.92321650393	San Martin	Ucayali	2023.78257650393
2023.78896650403	Lima	Ucayali	2023.78896650393
2023.93143650393	Madre De Dios	Ucayali	2023.85428650393
2023.85472650403	Lima	Ucayali	2023.85472650393
2023.87390650403	Lima	Ucayali	2023.87390650393
2023.87664650403	Lima	Ucayali	2023.87664650393
2023.92322650393	Piura	Ucayali	2023.90795650393
2023.92322650403	San Martin	Ucayali	2023.90795650403
2023.92322650413	Tacna	Ucayali	2023.92322650403
2023.98349650403	Loreto	Ucayali	2023.92322650403
2023.72321650403	Lima	Ucayali	2023.72321650393
2023.92595650393	Madre De Dios	Lima	2023.86148650393
2023.75335650403	Lima	Junin	2023.75335650393
2023.91500650413	Piura	Lima	2023.83241650413
2023.91773650413	Tumbes	Lima	2023.85472650413
2023.91500650423	Piura	Lima	2023.86584650423
2023.39172650363	Pasco	Lima	2023.39172650353
2023.41637650353	Lima	Piura	2023.32906650353
2023.39993650373	Arequipa	Lima	2023.39993650363
2023.47939650363	Arequipa	Lima	2023.47124650363
2023.42733650373	Moquegua	Lima	2023.42733650363
2023.44651650373	Arequipa	Lima	2023.44651650363
2023.54514650373	Arequipa	Lima	2023.54514650363
2023.46568650363	Madre De Dios	Lima	2023.45066650363
2023.46568650363	Arequipa	Lima	2023.45079650363
2023.46294650363	Moquegua	Lima	2023.45543650363
2023.53143650373	Puno	Lima	2023.53143650363
2023.56157650363	Puno	Lima	2023.55406650363
2023.59718650363	Moquegua	Lima	2023.58819650363
2023.48760650373	Arequipa	Lima	2023.48760650363
2023.92323650363	Moquegua	Lima	2023.91842650363
2023.92049650363	Pasco	Lima	2023.91842650363
2023.49035650363	Junin	Lima	2023.41351650363
2023.48487650363	Junin	Lima	2023.47127650363
2023.50678650373	Junin	Lima	2023.50678650363
2023.60541650363	Pasco	Lima	2023.50678650363
2023.64103650363	Lima	Tacna	2023.63315650363
2023.69857650363	Lima	Tacna	2023.63315650363
2023.37254650373	Lima	Tacna	2023.37254650363
2023.59993650373	Junin	Lima	2023.59993650363
2023.73418650363	San Martin	Lima	2023.65664650363
2023.46295650373	Ucayali	Lima	2023.46137650373
2023.50404650373	Ucayali	Lima	2023.49633650373
2023.50405650373	Ucayali	Lima	2023.48903650373
2023.52049650383	Ucayali	Lima	2023.52049650373
2023.53967650373	Ucayali	Lima	2023.52049650373
2023.58350650373	Ucayali	Lima	2023.58077650373
2023.58350650383	Ucayali	Lima	2023.58350650373
2023.88486650373	Piura	Lima	2023.76312650373
2023.90679650363	Piura	Lima	2023.75337650363
2023.78077650363	San Martin	Lima	2023.75337650363
2023.45747650383	Lima	Amazonas	2023.45747650373
2023.66568650383	Lima	Tacna	2023.66568650373
2023.67390650373	Lima	Tacna	2023.66568650373
2023.72595650373	Lima	Tacna	2023.70311650373
2023.86020650373	Lima	Tacna	2023.83852650373
2023.92596650373	Lima	Tacna	2023.86253650373
2023.92596650373	Tumbes	Lima	2023.88140650373
2023.94240650373	Huanuco	Lima	2023.88140650373
2023.54788650373	Junin	Lima	2023.54381650373
2023.61363650383	Lima	Amazonas	2023.61363650373
2023.64376650373	Lima	Amazonas	2023.57140650373
2023.73143650373	Lima	Amazonas	2023.71589650373
2023.81910650373	Lima	Amazonas	2023.71589650373
2023.56432650383	Apurimac	Lima	2023.56094650383
2023.74240650383	Lima	Tacna	2023.71610650383
2023.49034650373	Junin	Lima	2023.49034650363
2023.65747650373	Lima	Piura	2023.65747650363
2023.75610650363	Lima	Piura	2023.65747650363
2023.84651650373	Lima	Loreto	2023.66438650373
2023.66843650383	Lima	Arequipa	2023.66843650373
2023.90953650373	Pasco	Lima	2023.89309650373
2023.89309650383	Piura	Lima	2023.89309650373
2023.64103650373	San Martin	Lima	2023.61816650373
2023.75883650423	Lima	Arequipa	2023.75883650413
2023.90678650413	Lima	Arequipa	2023.75883650413
2023.65472650403	Lima	Arequipa	2023.65110650403
2023.75061650403	Lima	Arequipa	2023.70129650403
2023.70129650413	Lima	Arequipa	2023.70129650403
2023.79444650403	Lima	Tacna	2023.77795650403
2023.79718650403	Lima	Tacna	2023.79035650403
2023.79718650403	Lima	Tacna	2023.79035650403
2023.81911650413	Lima	Arequipa	2023.81083650413
2023.86568650413	Lima	Arequipa	2023.81083650413
2023.68485650403	Lima	Arequipa	2023.67719650403
2023.72321650403	Lima	Tacna	2023.71570650403
2023.73143650413	Lima	Arequipa	2023.73143650403
2023.80814650403	Lima	Arequipa	2023.73143650403
2023.80540650403	Lima	Arequipa	2023.77536650403
2023.84650650403	Lima	Arequipa	2023.80768650403
2023.75061650413	Lima	Tacna	2023.75061650403
2023.75061650413	Lima	Tacna	2023.75061650403
2023.92321650403	Madre De Dios	Lima	2023.74464650403
2023.56706650403	Tacna	Lima	2023.56706650393
2023.56706650383	Tacna	Lima	2023.56706650373
2023.60542650383	Lima	Tacna	2023.56706650383
2023.56706650403	Tacna	Lima	2023.56706650393
2023.45746650383	Madre De Dios	Lima	2023.45562650383
2023.46842650383	Madre De Dios	Lima	2023.45562650383
2023.49308650373	Arequipa	Lima	2023.46713650373
2023.47391650383	Lambayeque	Lima	2023.47129650383
2023.55062650383	Amazonas	Lima	2023.54311650383
2023.89035650383	Piura	Lima	2023.83428650383
2023.51226650393	Tacna	Lima	2023.51226650383
2023.56158650383	Tacna	Lima	2023.55251650383
2023.52321650393	Amazonas	Lima	2023.52321650383
2023.55883650393	Amazonas	Lima	2023.55883650383
2023.88760650383	Piura	Lima	2023.86020650383
2023.46569650383	Tacna	Lima	2023.46569650373
2023.95611650373	Tacna	Loreto	2023.79517650373
2023.81364650373	Lima	Loreto	2023.79517650373
2023.77528650373	Lima	Loreto	2023.77029650373
2023.88487650373	Huanuco	Loreto	2023.78573650373
2023.80815650383	Lima	Loreto	2023.80815650373
2023.80815650383	Lima	Loreto	2023.80815650373
2023.63556650383	Lima	Loreto	2023.63556650373
